parent_area, processing_area, node_id, coc, vendor, qos, goodstype, flow, sellerLocationId, externalization, destinationHubId, mappedHubId, destinationTag, bagClosingTag, bagServiceType, fbeBin, bagLabelText
VStation13,BIN38,2fa46be2-c279-4e82-8c98-4c5be2ab27fc,HYD/SKR,E,,,R,,,55830.0,70538.0,1325,EHYDHYP,ECONOMY,false,
VStation13,BIN38,2fa46be2-c279-4e82-8c98-4c5be2ab27fc,HYD/BLN,E,R,S,F,,,55830.0,70538.0,1325,EHYDHYP,ECONOMY,false,
VStation13,BIN38,2fa46be2-c279-4e82-8c98-4c5be2ab27fc,GJL/GJL,E,E,S,F,,,55830.0,70538.0,1325,EHYDHYP,ECONOMY,false,
VStation13,BIN38,2fa46be2-c279-4e82-8c98-4c5be2ab27fc,HYD/ASW,E,E,S,F,,,55830.0,70538.0,1325,EHYDHYP,ECONOMY,false,
VStation13,BIN38,2fa46be2-c279-4e82-8c98-4c5be2ab27fc,HYD/SNT,E,R,S,F,,,55830.0,70538.0,1325,EHYDHYP,ECONOMY,false,
VStation13,BIN38,2fa46be2-c279-4e82-8c98-4c5be2ab27fc,HYD/KKP,E,,D,F,,,55830.0,70538.0,1325,EHYDHYP,ECONOMY,false,
VStation13,BIN38,2fa46be2-c279-4e82-8c98-4c5be2ab27fc,HYD/ECL,E,E,S,F,,,55830.0,70538.0,1325,EHYDHYP,ECONOMY,false,
VStation13,BIN38,2fa46be2-c279-4e82-8c98-4c5be2ab27fc,HYD/MYD,E,,D,F,,,55830.0,70538.0,1325,EHYDHYP,ECONOMY,false,
VStation13,BIN38,2fa46be2-c279-4e82-8c98-4c5be2ab27fc,HYD/ASW,E,,,R,,,55830.0,70538.0,1325,EHYDHYP,ECONOMY,false,
VStation13,BIN38,2fa46be2-c279-4e82-8c98-4c5be2ab27fc,HYD/MCL,E,E,S,F,,,55830.0,70538.0,1325,EHYDHYP,ECONOMY,false,
VStation13,BIN38,2fa46be2-c279-4e82-8c98-4c5be2ab27fc,HYD/ASW,E,R,S,F,,,55830.0,70538.0,1325,EHYDHYP,ECONOMY,false,
VStation13,BIN38,2fa46be2-c279-4e82-8c98-4c5be2ab27fc,HYD/NZM,E,,D,F,,,55830.0,70538.0,1325,EHYDHYP,ECONOMY,false,
VStation13,BIN38,2fa46be2-c279-4e82-8c98-4c5be2ab27fc,HYD/SNH,E,,,R,,,55830.0,70538.0,1325,EHYDHYP,ECONOMY,false,
VStation13,BIN38,2fa46be2-c279-4e82-8c98-4c5be2ab27fc,HYD/SNT,E,,,R,,,55830.0,70538.0,1325,EHYDHYP,ECONOMY,false,
VStation13,BIN38,2fa46be2-c279-4e82-8c98-4c5be2ab27fc,HYD/RNG,E,E,S,F,,,55830.0,70538.0,1325,EHYDHYP,ECONOMY,false,
VStation13,BIN38,2fa46be2-c279-4e82-8c98-4c5be2ab27fc,HYD/ECL,E,R,S,F,,,55830.0,70538.0,1325,EHYDHYP,ECONOMY,false,
VStation13,BIN38,2fa46be2-c279-4e82-8c98-4c5be2ab27fc,HYD/PYD,E,,,R,,,55830.0,70538.0,1325,EHYDHYP,ECONOMY,false,
VStation13,BIN38,2fa46be2-c279-4e82-8c98-4c5be2ab27fc,HYD/JBL,E,,D,F,,,55830.0,70538.0,1325,EHYDHYP,ECONOMY,false,
VStation13,BIN38,2fa46be2-c279-4e82-8c98-4c5be2ab27fc,HYD/BLN,E,,,R,,,55830.0,70538.0,1325,EHYDHYP,ECONOMY,false,
VStation13,BIN38,2fa46be2-c279-4e82-8c98-4c5be2ab27fc,HYD/KDH,E,,D,F,,,55830.0,70538.0,1325,EHYDHYP,ECONOMY,false,
VStation13,BIN38,2fa46be2-c279-4e82-8c98-4c5be2ab27fc,HYD/MCL,E,R,S,F,,,55830.0,70538.0,1325,EHYDHYP,ECONOMY,false,
VStation13,BIN38,2fa46be2-c279-4e82-8c98-4c5be2ab27fc,HYD/KVH,E,,,R,,,55830.0,70538.0,1325,EHYDHYP,ECONOMY,false,
VStation13,BIN38,2fa46be2-c279-4e82-8c98-4c5be2ab27fc,HYD/RNG,E,R,S,F,,,55830.0,70538.0,1325,EHYDHYP,ECONOMY,false,
VStation13,BIN38,2fa46be2-c279-4e82-8c98-4c5be2ab27fc,HYD/POC,E,,D,F,,,55830.0,70538.0,1325,EHYDHYP,ECONOMY,false,
VStation13,BIN38,2fa46be2-c279-4e82-8c98-4c5be2ab27fc,HYD/NSI,E,,D,F,,,55830.0,70538.0,1325,EHYDHYP,ECONOMY,false,
VStation13,BIN38,2fa46be2-c279-4e82-8c98-4c5be2ab27fc,HYD/ERS,E,,,R,,,55830.0,70538.0,1325,EHYDHYP,ECONOMY,false,
VStation13,BIN38,2fa46be2-c279-4e82-8c98-4c5be2ab27fc,HYD/KUK,E,,D,F,,,55830.0,70538.0,1325,EHYDHYP,ECONOMY,false,
VStation13,BIN38,2fa46be2-c279-4e82-8c98-4c5be2ab27fc,HYD/BGM,E,E,S,F,,,55830.0,70538.0,1325,EHYDHYP,ECONOMY,false,
VStation13,BIN38,2fa46be2-c279-4e82-8c98-4c5be2ab27fc,HYD/KVH,E,,D,F,,,55830.0,70538.0,1325,EHYDHYP,ECONOMY,false,
VStation13,BIN38,2fa46be2-c279-4e82-8c98-4c5be2ab27fc,HYD/POC,E,,,R,,,55830.0,70538.0,1325,EHYDHYP,ECONOMY,false,
VStation13,BIN38,2fa46be2-c279-4e82-8c98-4c5be2ab27fc,HYD/NSI,E,,,R,,,55830.0,70538.0,1325,EHYDHYP,ECONOMY,false,
VStation13,BIN38,2fa46be2-c279-4e82-8c98-4c5be2ab27fc,HYD/GYD,E,E,S,F,,,55830.0,70538.0,1325,EHYDHYP,ECONOMY,false,
VStation13,BIN38,2fa46be2-c279-4e82-8c98-4c5be2ab27fc,HYD/ERS,E,,D,F,,,55830.0,70538.0,1325,EHYDHYP,ECONOMY,false,
VStation13,BIN38,2fa46be2-c279-4e82-8c98-4c5be2ab27fc,HYD/KUK,E,,,R,,,55830.0,70538.0,1325,EHYDHYP,ECONOMY,false,
VStation13,BIN38,2fa46be2-c279-4e82-8c98-4c5be2ab27fc,HYD/BGJ,E,E,S,F,,,55830.0,70538.0,1325,EHYDHYP,ECONOMY,false,
VStation13,BIN38,2fa46be2-c279-4e82-8c98-4c5be2ab27fc,HYD/PYD,E,,D,F,,,55830.0,70538.0,1325,EHYDHYP,ECONOMY,false,
VStation13,BIN38,2fa46be2-c279-4e82-8c98-4c5be2ab27fc,HYD/SNH,E,,D,F,,,55830.0,70538.0,1325,EHYDHYP,ECONOMY,false,
VStation13,BIN38,2fa46be2-c279-4e82-8c98-4c5be2ab27fc,HYD/BGM,E,,,R,,,55830.0,70538.0,1325,EHYDHYP,ECONOMY,false,
VStation13,BIN38,2fa46be2-c279-4e82-8c98-4c5be2ab27fc,HYD/TKS,E,E,S,F,,,55830.0,70538.0,1325,EHYDHYP,ECONOMY,false,
VStation13,BIN38,2fa46be2-c279-4e82-8c98-4c5be2ab27fc,HYD/SNT,E,,D,F,,,55830.0,70538.0,1325,EHYDHYP,ECONOMY,false,
VStation13,BIN38,2fa46be2-c279-4e82-8c98-4c5be2ab27fc,HYD/BLN,E,,D,F,,,55830.0,70538.0,1325,EHYDHYP,ECONOMY,false,
VStation13,BIN38,2fa46be2-c279-4e82-8c98-4c5be2ab27fc,HYD/SYH,E,E,S,F,,,55830.0,70538.0,1325,EHYDHYP,ECONOMY,false,
VStation13,BIN38,2fa46be2-c279-4e82-8c98-4c5be2ab27fc,HYD/BGJ,E,R,S,F,,,55830.0,70538.0,1325,EHYDHYP,ECONOMY,false,
VStation13,BIN38,2fa46be2-c279-4e82-8c98-4c5be2ab27fc,HYD/BGJ,E,,,R,,,55830.0,70538.0,1325,EHYDHYP,ECONOMY,false,
VStation13,BIN38,2fa46be2-c279-4e82-8c98-4c5be2ab27fc,HYD/GYD,E,R,S,F,,,55830.0,70538.0,1325,EHYDHYP,ECONOMY,false,
VStation13,BIN38,2fa46be2-c279-4e82-8c98-4c5be2ab27fc,HYD/BGM,E,R,S,F,,,55830.0,70538.0,1325,EHYDHYP,ECONOMY,false,
VStation13,BIN38,2fa46be2-c279-4e82-8c98-4c5be2ab27fc,HYD/GYD,E,,,R,,,55830.0,70538.0,1325,EHYDHYP,ECONOMY,false,
VStation13,BIN38,2fa46be2-c279-4e82-8c98-4c5be2ab27fc,HYD/TKS,E,R,S,F,,,55830.0,70538.0,1325,EHYDHYP,ECONOMY,false,
VStation13,BIN38,2fa46be2-c279-4e82-8c98-4c5be2ab27fc,HYD/KRD,E,E,S,F,,,55830.0,70538.0,1325,EHYDHYP,ECONOMY,false,
VStation13,BIN38,2fa46be2-c279-4e82-8c98-4c5be2ab27fc,GJL/GJL,E,,,R,,,55830.0,70538.0,1325,EHYDHYP,ECONOMY,false,
VStation13,BIN38,2fa46be2-c279-4e82-8c98-4c5be2ab27fc,GJL/GJL,E,,D,F,,,55830.0,70538.0,1325,EHYDHYP,ECONOMY,false,
VStation13,BIN38,2fa46be2-c279-4e82-8c98-4c5be2ab27fc,HYD/ASW,E,,D,F,,,55830.0,70538.0,1325,EHYDHYP,ECONOMY,false,
VStation13,BIN38,2fa46be2-c279-4e82-8c98-4c5be2ab27fc,HYD/SYH,E,R,S,F,,,55830.0,70538.0,1325,EHYDHYP,ECONOMY,false,
VStation13,BIN38,2fa46be2-c279-4e82-8c98-4c5be2ab27fc,HYD/KRD,E,R,S,F,,,55830.0,70538.0,1325,EHYDHYP,ECONOMY,false,
VStation13,BIN38,2fa46be2-c279-4e82-8c98-4c5be2ab27fc,HYD/ECL,E,,D,F,,,55830.0,70538.0,1325,EHYDHYP,ECONOMY,false,
VStation13,BIN38,2fa46be2-c279-4e82-8c98-4c5be2ab27fc,HYD/SAN,E,R,S,F,,,55830.0,70538.0,1325,EHYDHYP,ECONOMY,false,
VStation13,BIN38,2fa46be2-c279-4e82-8c98-4c5be2ab27fc,HYD/MNA,E,R,S,F,,,55830.0,70538.0,1325,EHYDHYP,ECONOMY,false,
VStation13,BIN38,2fa46be2-c279-4e82-8c98-4c5be2ab27fc,HYD/RNG,E,,,R,,,55830.0,70538.0,1325,EHYDHYP,ECONOMY,false,
VStation13,BIN38,2fa46be2-c279-4e82-8c98-4c5be2ab27fc,HYD/SAN,E,E,S,F,,,55830.0,70538.0,1325,EHYDHYP,ECONOMY,false,
VStation13,BIN38,2fa46be2-c279-4e82-8c98-4c5be2ab27fc,HYD/MNA,E,E,S,F,,,55830.0,70538.0,1325,EHYDHYP,ECONOMY,false,
VStation13,BIN38,2fa46be2-c279-4e82-8c98-4c5be2ab27fc,HYD/MCL,E,,D,F,,,55830.0,70538.0,1325,EHYDHYP,ECONOMY,false,
VStation13,BIN38,2fa46be2-c279-4e82-8c98-4c5be2ab27fc,HYD/MGD,E,E,S,F,,,55830.0,70538.0,1325,EHYDHYP,ECONOMY,false,
VStation13,BIN38,2fa46be2-c279-4e82-8c98-4c5be2ab27fc,HYD/RNG,E,,D,F,,,55830.0,70538.0,1325,EHYDHYP,ECONOMY,false,
VStation13,BIN38,2fa46be2-c279-4e82-8c98-4c5be2ab27fc,HYD/ECL,E,,,R,,,55830.0,70538.0,1325,EHYDHYP,ECONOMY,false,
VStation13,BIN38,2fa46be2-c279-4e82-8c98-4c5be2ab27fc,HYD/WRL,E,R,S,F,,,55830.0,70538.0,1325,EHYDHYP,ECONOMY,false,
VStation13,BIN38,2fa46be2-c279-4e82-8c98-4c5be2ab27fc,HYD/WRL,E,E,S,F,,,55830.0,70538.0,1325,EHYDHYP,ECONOMY,false,
VStation13,BIN38,2fa46be2-c279-4e82-8c98-4c5be2ab27fc,HYD/MCL,E,,,R,,,55830.0,70538.0,1325,EHYDHYP,ECONOMY,false,
VStation2,Bin35,14e4b3d2-aa70-49fb-8e2b-efaa7d69f19a,BBI/SLP,E,R,S,F,,,169024.0,169024.0,,EBBISLP,ECONOMY,false,
VStation2,Bin35,14e4b3d2-aa70-49fb-8e2b-efaa7d69f19a,BBI/SLP,E,,D,F,,,169024.0,169024.0,,EBBISLP,ECONOMY,false,
VStation2,Bin35,14e4b3d2-aa70-49fb-8e2b-efaa7d69f19a,BBI/SLP,E,,,R,,,169024.0,169024.0,,EBBISLP,ECONOMY,false,
VStation2,Bin35,14e4b3d2-aa70-49fb-8e2b-efaa7d69f19a,BBI/SLP,E,E,S,F,,,169024.0,169024.0,,EBBISLP,ECONOMY,false,
VStation8,Bin6,d8d2971d-d2a2-47a3-acd1-4542ac033f0d,CSA/BAS,E,,D,F,,,169012.0,267913.0,1319,EPATHJR,ECONOMY,false,
VStation8,Bin6,d8d2971d-d2a2-47a3-acd1-4542ac033f0d,JPJ/APJ,E,R,S,F,,,169012.0,267913.0,1319,EPATHJR,ECONOMY,false,
VStation8,Bin6,d8d2971d-d2a2-47a3-acd1-4542ac033f0d,JPJ/APJ,E,,,R,,,169012.0,267913.0,1319,EPATHJR,ECONOMY,false,
VStation8,Bin6,d8d2971d-d2a2-47a3-acd1-4542ac033f0d,MBI/MDH,E,R,S,F,,,169012.0,267913.0,1319,EPATHJR,ECONOMY,false,
VStation8,Bin6,d8d2971d-d2a2-47a3-acd1-4542ac033f0d,PAT/PUL,E,E,S,F,,,169012.0,267913.0,1319,EPATHJR,ECONOMY,false,
VStation8,Bin6,d8d2971d-d2a2-47a3-acd1-4542ac033f0d,MBI/MDH,E,,,R,,,169012.0,267913.0,1319,EPATHJR,ECONOMY,false,
VStation8,Bin6,d8d2971d-d2a2-47a3-acd1-4542ac033f0d,PAT/PBI,E,,D,F,,,169012.0,267913.0,1319,EPATHJR,ECONOMY,false,
VStation8,Bin6,d8d2971d-d2a2-47a3-acd1-4542ac033f0d,PAT/PBI,E,,,R,,,169012.0,267913.0,1319,EPATHJR,ECONOMY,false,
VStation8,Bin6,d8d2971d-d2a2-47a3-acd1-4542ac033f0d,DBG/HJP,E,R,S,F,,,169012.0,267913.0,1319,EPATHJR,ECONOMY,false,
VStation8,Bin6,d8d2971d-d2a2-47a3-acd1-4542ac033f0d,PAT/PBI,E,R,S,F,,,169012.0,267913.0,1319,EPATHJR,ECONOMY,false,
VStation8,Bin6,d8d2971d-d2a2-47a3-acd1-4542ac033f0d,PAT/KBI,E,E,S,F,,,169012.0,267913.0,1319,EPATHJR,ECONOMY,false,
VStation8,Bin6,d8d2971d-d2a2-47a3-acd1-4542ac033f0d,DBG/HJP,E,,,R,,,169012.0,267913.0,1319,EPATHJR,ECONOMY,false,
VStation8,Bin6,d8d2971d-d2a2-47a3-acd1-4542ac033f0d,SMP/CDE,E,E,S,F,,,169012.0,267913.0,1319,EPATHJR,ECONOMY,false,
VStation8,Bin6,d8d2971d-d2a2-47a3-acd1-4542ac033f0d,SMP/CDE,E,,,R,,,169012.0,267913.0,1319,EPATHJR,ECONOMY,false,
VStation8,Bin6,d8d2971d-d2a2-47a3-acd1-4542ac033f0d,PAT/BCP,E,,D,F,,,169012.0,267913.0,1319,EPATHJR,ECONOMY,false,
VStation8,Bin6,d8d2971d-d2a2-47a3-acd1-4542ac033f0d,CSA/BAS,E,R,S,F,,,169012.0,267913.0,1319,EPATHJR,ECONOMY,false,
VStation8,Bin6,d8d2971d-d2a2-47a3-acd1-4542ac033f0d,MBI/MDH,E,,D,F,,,169012.0,267913.0,1319,EPATHJR,ECONOMY,false,
VStation8,Bin6,d8d2971d-d2a2-47a3-acd1-4542ac033f0d,PAT/VAS,E,,,R,,,169012.0,267913.0,1319,EPATHJR,ECONOMY,false,
VStation8,Bin6,d8d2971d-d2a2-47a3-acd1-4542ac033f0d,JPJ/APJ,E,,D,F,,,169012.0,267913.0,1319,EPATHJR,ECONOMY,false,
VStation8,Bin6,d8d2971d-d2a2-47a3-acd1-4542ac033f0d,PAT/VAS,E,,D,F,,,169012.0,267913.0,1319,EPATHJR,ECONOMY,false,
VStation8,Bin6,d8d2971d-d2a2-47a3-acd1-4542ac033f0d,PAT/SOP,E,,,R,,,169012.0,267913.0,1319,EPATHJR,ECONOMY,false,
VStation8,Bin6,d8d2971d-d2a2-47a3-acd1-4542ac033f0d,PAT/PUL,E,R,S,F,,,169012.0,267913.0,1319,EPATHJR,ECONOMY,false,
VStation8,Bin6,d8d2971d-d2a2-47a3-acd1-4542ac033f0d,TRV/DMH,E,,D,F,,,169012.0,267913.0,1319,EPATHJR,ECONOMY,false,
VStation8,Bin6,d8d2971d-d2a2-47a3-acd1-4542ac033f0d,PAT/KBI,E,R,S,F,,,169012.0,267913.0,1319,EPATHJR,ECONOMY,false,
VStation8,Bin6,d8d2971d-d2a2-47a3-acd1-4542ac033f0d,DBG/HJP,E,E,S,F,,,169012.0,267913.0,1319,EPATHJR,ECONOMY,false,
VStation8,Bin6,d8d2971d-d2a2-47a3-acd1-4542ac033f0d,PAT/BCP,E,,,R,,,169012.0,267913.0,1319,EPATHJR,ECONOMY,false,
VStation8,Bin6,d8d2971d-d2a2-47a3-acd1-4542ac033f0d,SMP/CDE,E,,D,F,,,169012.0,267913.0,1319,EPATHJR,ECONOMY,false,
VStation8,Bin6,d8d2971d-d2a2-47a3-acd1-4542ac033f0d,CSA/BAS,E,E,S,F,,,169012.0,267913.0,1319,EPATHJR,ECONOMY,false,
VStation8,Bin6,d8d2971d-d2a2-47a3-acd1-4542ac033f0d,TRV/DMH,E,,,R,,,169012.0,267913.0,1319,EPATHJR,ECONOMY,false,
VStation8,Bin6,d8d2971d-d2a2-47a3-acd1-4542ac033f0d,PAT/BCP,E,R,S,F,,,169012.0,267913.0,1319,EPATHJR,ECONOMY,false,
VStation8,Bin6,d8d2971d-d2a2-47a3-acd1-4542ac033f0d,TRV/DMH,E,R,S,F,,,169012.0,267913.0,1319,EPATHJR,ECONOMY,false,
VStation8,Bin6,d8d2971d-d2a2-47a3-acd1-4542ac033f0d,PAT/VAS,E,E,S,F,,,169012.0,267913.0,1319,EPATHJR,ECONOMY,false,
VStation8,Bin6,d8d2971d-d2a2-47a3-acd1-4542ac033f0d,PAT/BCP,E,E,S,F,,,169012.0,267913.0,1319,EPATHJR,ECONOMY,false,
VStation8,Bin6,d8d2971d-d2a2-47a3-acd1-4542ac033f0d,SMP/CDE,E,R,S,F,,,169012.0,267913.0,1319,EPATHJR,ECONOMY,false,
VStation8,Bin6,d8d2971d-d2a2-47a3-acd1-4542ac033f0d,TRV/DMH,E,E,S,F,,,169012.0,267913.0,1319,EPATHJR,ECONOMY,false,
VStation8,Bin6,d8d2971d-d2a2-47a3-acd1-4542ac033f0d,PAT/KBI,E,,D,F,,,169012.0,267913.0,1319,EPATHJR,ECONOMY,false,
VStation8,Bin6,d8d2971d-d2a2-47a3-acd1-4542ac033f0d,CSA/BAS,E,,,R,,,169012.0,267913.0,1319,EPATHJR,ECONOMY,false,
VStation8,Bin6,d8d2971d-d2a2-47a3-acd1-4542ac033f0d,JPJ/APJ,E,E,S,F,,,169012.0,267913.0,1319,EPATHJR,ECONOMY,false,
VStation8,Bin6,d8d2971d-d2a2-47a3-acd1-4542ac033f0d,MBI/MDH,E,E,S,F,,,169012.0,267913.0,1319,EPATHJR,ECONOMY,false,
VStation8,Bin6,d8d2971d-d2a2-47a3-acd1-4542ac033f0d,PAT/PBI,E,E,S,F,,,169012.0,267913.0,1319,EPATHJR,ECONOMY,false,
VStation8,Bin6,d8d2971d-d2a2-47a3-acd1-4542ac033f0d,PAT/PUL,E,,,R,,,169012.0,267913.0,1319,EPATHJR,ECONOMY,false,
VStation8,Bin6,d8d2971d-d2a2-47a3-acd1-4542ac033f0d,PAT/VAS,E,R,S,F,,,169012.0,267913.0,1319,EPATHJR,ECONOMY,false,
VStation8,Bin6,d8d2971d-d2a2-47a3-acd1-4542ac033f0d,PAT/PUL,E,,D,F,,,169012.0,267913.0,1319,EPATHJR,ECONOMY,false,
VStation8,Bin6,d8d2971d-d2a2-47a3-acd1-4542ac033f0d,PAT/KBI,E,,,R,,,169012.0,267913.0,1319,EPATHJR,ECONOMY,false,
VStation8,Bin6,d8d2971d-d2a2-47a3-acd1-4542ac033f0d,DBG/HJP,E,,D,F,,,169012.0,267913.0,1319,EPATHJR,ECONOMY,false,
VStation6,Bin9,5722bd59-a978-449b-9a8b-ff2883d26a2e,SNT/SNT,E,R,S,F,,,58680.0,58680.0,,ESNTSNT,ECONOMY,false,
VStation6,Bin9,5722bd59-a978-449b-9a8b-ff2883d26a2e,SNT/SNT,E,,,R,,,58680.0,58680.0,,ESNTSNT,ECONOMY,false,
VStation6,Bin9,5722bd59-a978-449b-9a8b-ff2883d26a2e,SNT/SNT,E,E,S,F,,,58680.0,58680.0,,ESNTSNT,ECONOMY,false,
VStation6,Bin9,5722bd59-a978-449b-9a8b-ff2883d26a2e,SNT/SNT,E,,D,F,,,58680.0,58680.0,,ESNTSNT,ECONOMY,false,
VStation6,Bin26,f82279ed-ebc3-4677-8fdf-94129d43bce3,RAT/HKU,E,,D,F,,,266330.0,266330.0,,ERATHKU,ECONOMY,false,
VStation6,Bin26,f82279ed-ebc3-4677-8fdf-94129d43bce3,RAT/HKU,E,E,S,F,,,266330.0,266330.0,,ERATHKU,ECONOMY,false,
VStation6,Bin26,f82279ed-ebc3-4677-8fdf-94129d43bce3,RAT/HKU,E,,,R,,,266330.0,266330.0,,ERATHKU,ECONOMY,false,
VStation6,Bin26,f82279ed-ebc3-4677-8fdf-94129d43bce3,RAT/HKU,E,R,S,F,,,266330.0,266330.0,,ERATHKU,ECONOMY,false,
VStation3,Bin34,5e7e1fad-5e7c-44e7-89b5-2906515368ef,CCU/SSP,E,,D,F,,,55792.0,55792.0,,ECCUSSP,ECONOMY,false,
VStation3,Bin34,5e7e1fad-5e7c-44e7-89b5-2906515368ef,CCU/SSP,E,,,R,,,55792.0,55792.0,,ECCUSSP,ECONOMY,false,
VStation3,Bin34,5e7e1fad-5e7c-44e7-89b5-2906515368ef,CCU/SSP,E,R,S,F,,,55792.0,55792.0,,ECCUSSP,ECONOMY,false,
VStation3,Bin34,5e7e1fad-5e7c-44e7-89b5-2906515368ef,CCU/SSP,E,E,S,F,,,55792.0,55792.0,,ECCUSSP,ECONOMY,false,
VStation6,Bin7,ee17efa4-1c20-4bb1-bf28-6530fe0bfe6e,IXR/BKO,E,,,R,,,101655.0,101655.0,,EIXRBKO,ECONOMY,false,
VStation6,Bin7,ee17efa4-1c20-4bb1-bf28-6530fe0bfe6e,IXR/BKO,E,E,S,F,,,101655.0,101655.0,,EIXRBKO,ECONOMY,false,
VStation6,Bin7,ee17efa4-1c20-4bb1-bf28-6530fe0bfe6e,IXR/BKO,E,R,S,F,,,101655.0,101655.0,,EIXRBKO,ECONOMY,false,
VStation6,Bin7,ee17efa4-1c20-4bb1-bf28-6530fe0bfe6e,IXR/BKO,E,,D,F,,,101655.0,101655.0,,EIXRBKO,ECONOMY,false,
VStation3,Bin12,9a2c7e75-4cf3-4a7b-9caf-ea23669d0608,CCU/BGL,E,R,S,F,,,101698.0,101698.0,,ECCUBGL,ECONOMY,false,
VStation3,Bin12,9a2c7e75-4cf3-4a7b-9caf-ea23669d0608,CCU/BGL,E,,D,F,,,101698.0,101698.0,,ECCUBGL,ECONOMY,false,
VStation3,Bin12,9a2c7e75-4cf3-4a7b-9caf-ea23669d0608,CCU/BGL,E,,,R,,,101698.0,101698.0,,ECCUBGL,ECONOMY,false,
VStation3,Bin12,9a2c7e75-4cf3-4a7b-9caf-ea23669d0608,CCU/BGL,E,E,S,F,,,101698.0,101698.0,,ECCUBGL,ECONOMY,false,
VStation10,Bin35,b68deae1-2200-4bd9-a405-d42fb29f3737,CCU/RSN,E,E,S,F,,,274783.0,274783.0,,ECCURSN,ECONOMY,false,
VStation10,Bin35,b68deae1-2200-4bd9-a405-d42fb29f3737,CCU/RSN,E,,D,F,,,274783.0,274783.0,,ECCURSN,ECONOMY,false,
VStation10,Bin35,b68deae1-2200-4bd9-a405-d42fb29f3737,CCU/RSN,E,R,S,F,,,274783.0,274783.0,,ECCURSN,ECONOMY,false,
VStation10,Bin35,b68deae1-2200-4bd9-a405-d42fb29f3737,CCU/RSN,E,,,R,,,274783.0,274783.0,,ECCURSN,ECONOMY,false,
VStation12,Bin14,5a283c7d-dc21-46bd-984e-99b8b4a7f8d9,JGR/JGR,E,,,R,,,98442.0,171388.0,1288,ERAICHG,ECONOMY,false,
VStation12,Bin14,5a283c7d-dc21-46bd-984e-99b8b4a7f8d9,JYP/JYP,E,E,S,F,,,98442.0,171388.0,1288,ERAICHG,ECONOMY,false,
VStation12,Bin14,5a283c7d-dc21-46bd-984e-99b8b4a7f8d9,REW/MGH,E,,D,F,,,98442.0,171388.0,1288,ERAICHG,ECONOMY,false,
VStation12,Bin14,5a283c7d-dc21-46bd-984e-99b8b4a7f8d9,JGR/JGR,E,R,S,F,,,98442.0,171388.0,1288,ERAICHG,ECONOMY,false,
VStation12,Bin14,5a283c7d-dc21-46bd-984e-99b8b4a7f8d9,JYP/JYP,E,R,S,F,,,98442.0,171388.0,1288,ERAICHG,ECONOMY,false,
VStation12,Bin14,5a283c7d-dc21-46bd-984e-99b8b4a7f8d9,JYP/JYP,E,,,R,,,98442.0,171388.0,1288,ERAICHG,ECONOMY,false,
VStation12,Bin14,5a283c7d-dc21-46bd-984e-99b8b4a7f8d9,BBI/JNR,E,E,S,F,,,98442.0,171388.0,1288,ERAICHG,ECONOMY,false,
VStation12,Bin14,5a283c7d-dc21-46bd-984e-99b8b4a7f8d9,BDK/BAD,E,E,S,F,,,98442.0,171388.0,1288,ERAICHG,ECONOMY,false,
VStation12,Bin14,5a283c7d-dc21-46bd-984e-99b8b4a7f8d9,BBI/PKM,E,E,S,F,,,98442.0,171388.0,1288,ERAICHG,ECONOMY,false,
VStation12,Bin14,5a283c7d-dc21-46bd-984e-99b8b4a7f8d9,JLR/KTG,E,,,R,,,98442.0,171388.0,1288,ERAICHG,ECONOMY,false,
VStation12,Bin14,5a283c7d-dc21-46bd-984e-99b8b4a7f8d9,KEL/MDH,E,R,S,F,,,98442.0,171388.0,1288,ERAICHG,ECONOMY,false,
VStation12,Bin14,5a283c7d-dc21-46bd-984e-99b8b4a7f8d9,JLR/GRL,E,,D,F,,,98442.0,171388.0,1288,ERAICHG,ECONOMY,false,
VStation12,Bin14,5a283c7d-dc21-46bd-984e-99b8b4a7f8d9,RAI/CHG,E,,,R,,,98442.0,171388.0,1288,ERAICHG,ECONOMY,false,
VStation12,Bin14,5a283c7d-dc21-46bd-984e-99b8b4a7f8d9,JGR/JGR,E,E,S,F,,,98442.0,171388.0,1288,ERAICHG,ECONOMY,false,
VStation12,Bin14,5a283c7d-dc21-46bd-984e-99b8b4a7f8d9,BDK/BAD,E,R,S,F,,,98442.0,171388.0,1288,ERAICHG,ECONOMY,false,
VStation12,Bin14,5a283c7d-dc21-46bd-984e-99b8b4a7f8d9,KEL/MDH,E,E,S,F,,,98442.0,171388.0,1288,ERAICHG,ECONOMY,false,
VStation12,Bin14,5a283c7d-dc21-46bd-984e-99b8b4a7f8d9,BBI/JNR,E,R,S,F,,,98442.0,171388.0,1288,ERAICHG,ECONOMY,false,
VStation12,Bin14,5a283c7d-dc21-46bd-984e-99b8b4a7f8d9,BIJ/MDK,E,,,R,,,98442.0,171388.0,1288,ERAICHG,ECONOMY,false,
VStation12,Bin14,5a283c7d-dc21-46bd-984e-99b8b4a7f8d9,RAJ/BPG,E,,,R,,,98442.0,171388.0,1288,ERAICHG,ECONOMY,false,
VStation12,Bin14,5a283c7d-dc21-46bd-984e-99b8b4a7f8d9,BBI/PKM,E,,,R,,,98442.0,171388.0,1288,ERAICHG,ECONOMY,false,
